Date,TZ,City,Code,Load
12/13/2020 15:40:00,EST,N.Y.C.,61761,4891.551
12/13/2020 15:45:00,EST,N.Y.C.,61761,4886.56
12/13/2020 15:50:00,EST,N.Y.C.,61761,4897.3535
12/13/2020 15:55:00,EST,N.Y.C.,61761,4918.0195
12/13/2020 16:00:00,EST,N.Y.C.,61761,4929.3438
12/13/2020 16:05:00,EST,N.Y.C.,61761,4962.608
12/13/2020 16:10:00,EST,N.Y.C.,61761,4968.0107
12/13/2020 16:15:00,EST,N.Y.C.,61761,4975.5977
12/13/2020 16:20:00,EST,N.Y.C.,61761,5021.769
12/13/2020 16:25:00,EST,N.Y.C.,61761,5033.2114
12/13/2020 16:30:00,EST,N.Y.C.,61761,5013.9253
12/13/2020 16:35:00,EST,N.Y.C.,61761,5044.46
12/13/2020 16:40:00,EST,N.Y.C.,61761,5070.456
12/13/2020 16:45:00,EST,N.Y.C.,61761,5113.2393
12/13/2020 16:50:00,EST,N.Y.C.,61761,5154.3604
12/13/2020 16:55:00,EST,N.Y.C.,61761,5224.806
12/13/2020 17:00:00,EST,N.Y.C.,61761,5243.6675
12/13/2020 17:05:00,EST,N.Y.C.,61761,5224.4404
12/13/2020 17:10:00,EST,N.Y.C.,61761,5246.0225
12/13/2020 17:15:00,EST,N.Y.C.,61761,5262.328
12/13/2020 17:20:00,EST,N.Y.C.,61761,5257.253
12/13/2020 17:25:00,EST,N.Y.C.,61761,5276.0693
12/13/2020 17:30:00,EST,N.Y.C.,61761,5293.3516
12/13/2020 17:35:00,EST,N.Y.C.,61761,5344.3667
12/13/2020 17:40:00,EST,N.Y.C.,61761,5300.617
12/13/2020 17:45:00,EST,N.Y.C.,61761,5307.8193
12/13/2020 17:50:00,EST,N.Y.C.,61761,5321.285
12/13/2020 17:55:00,EST,N.Y.C.,61761,5309.8555
12/13/2020 18:00:00,EST,N.Y.C.,61761,5333.6826
12/13/2020 18:05:00,EST,N.Y.C.,61761,5320.498
12/13/2020 18:10:00,EST,N.Y.C.,61761,5326.669
12/13/2020 18:15:00,EST,N.Y.C.,61761,5337.96
12/13/2020 18:20:00,EST,N.Y.C.,61761,5317.95
12/13/2020 18:25:00,EST,N.Y.C.,61761,5327.4136
12/13/2020 18:30:00,EST,N.Y.C.,61761,5331.8047
12/13/2020 18:35:00,EST,N.Y.C.,61761,5323.7646
12/13/2020 18:40:00,EST,N.Y.C.,61761,5309.3306
12/13/2020 18:45:00,EST,N.Y.C.,61761,5319.911
12/13/2020 18:50:00,EST,N.Y.C.,61761,5324.0107
12/13/2020 18:55:00,EST,N.Y.C.,61761,5312.86
12/13/2020 19:00:00,EST,N.Y.C.,61761,5277.132
12/13/2020 19:05:00,EST,N.Y.C.,61761,5281.1797
12/13/2020 19:10:00,EST,N.Y.C.,61761,5297.912
12/13/2020 19:15:00,EST,N.Y.C.,61761,5299.75
12/13/2020 19:20:00,EST,N.Y.C.,61761,5272.1035
12/13/2020 19:25:00,EST,N.Y.C.,61761,5286.616
12/13/2020 19:30:00,EST,N.Y.C.,61761,5290.3374
12/13/2020 19:35:00,EST,N.Y.C.,61761,5283.6934
12/13/2020 19:40:00,EST,N.Y.C.,61761,5262.9956
12/13/2020 19:45:00,EST,N.Y.C.,61761,5262.499
12/13/2020 19:50:00,EST,N.Y.C.,61761,5227.7803
12/13/2020 19:55:00,EST,N.Y.C.,61761,5264.961
12/13/2020 20:00:00,EST,N.Y.C.,61761,5259.55
12/13/2020 20:05:00,EST,N.Y.C.,61761,5238.462
12/13/2020 20:10:00,EST,N.Y.C.,61761,5228.551
12/13/2020 20:15:00,EST,N.Y.C.,61761,5218.6123
12/13/2020 20:20:00,EST,N.Y.C.,61761,5197.4805
12/13/2020 20:25:00,EST,N.Y.C.,61761,5218.1567
12/13/2020 20:30:00,EST,N.Y.C.,61761,5203.975
12/13/2020 20:35:00,EST,N.Y.C.,61761,5206.742
12/13/2020 20:40:00,EST,N.Y.C.,61761,5180.8896
12/13/2020 20:45:00,EST,N.Y.C.,61761,5174.919
12/13/2020 20:50:00,EST,N.Y.C.,61761,5168.7656
12/13/2020 20:55:00,EST,N.Y.C.,61761,5158.9224
12/13/2020 21:00:00,EST,N.Y.C.,61761,5136.9463
12/13/2020 21:05:00,EST,N.Y.C.,61761,5126.4307
12/13/2020 21:10:00,EST,N.Y.C.,61761,5095.9077
12/13/2020 21:15:00,EST,N.Y.C.,61761,5080.0312
12/13/2020 21:20:00,EST,N.Y.C.,61761,5066.6777
12/13/2020 21:25:00,EST,N.Y.C.,61761,5044.5693
12/13/2020 21:30:00,EST,N.Y.C.,61761,5067.5107
12/13/2020 21:35:00,EST,N.Y.C.,61761,5051.0503
12/13/2020 21:40:00,EST,N.Y.C.,61761,5020.2383
12/13/2020 21:45:00,EST,N.Y.C.,61761,5032.559
12/13/2020 21:50:00,EST,N.Y.C.,61761,5004.047
12/13/2020 21:55:00,EST,N.Y.C.,61761,4990.001
12/13/2020 22:00:00,EST,N.Y.C.,61761,4985.177
12/13/2020 22:05:00,EST,N.Y.C.,61761,4942.996
12/13/2020 22:10:00,EST,N.Y.C.,61761,4920.8174
12/13/2020 22:15:00,EST,N.Y.C.,61761,4914.4795
12/13/2020 22:20:00,EST,N.Y.C.,61761,4897.172
12/13/2020 22:25:00,EST,N.Y.C.,61761,4878.5537
12/13/2020 22:30:00,EST,N.Y.C.,61761,4866.839
12/13/2020 22:35:00,EST,N.Y.C.,61761,4841.551
12/13/2020 22:40:00,EST,N.Y.C.,61761,4811.4873
12/13/2020 22:45:00,EST,N.Y.C.,61761,4792.46
12/13/2020 22:50:00,EST,N.Y.C.,61761,4748.8794
12/13/2020 22:55:00,EST,N.Y.C.,61761,4729.5264
12/13/2020 23:00:00,EST,N.Y.C.,61761,4687.121
12/13/2020 23:05:00,EST,N.Y.C.,61761,4674.3096
12/13/2020 23:10:00,EST,N.Y.C.,61761,4664.383
12/13/2020 23:15:00,EST,N.Y.C.,61761,4626.2197
12/13/2020 23:20:00,EST,N.Y.C.,61761,4618.5947
12/13/2020 23:25:00,EST,N.Y.C.,61761,4594.116
12/13/2020 23:30:00,EST,N.Y.C.,61761,4562.8057
12/13/2020 23:35:00,EST,N.Y.C.,61761,4552.528
12/13/2020 23:40:00,EST,N.Y.C.,61761,4544.8174
12/13/2020 23:45:00,EST,N.Y.C.,61761,4513.7954
12/13/2020 23:50:00,EST,N.Y.C.,61761,4499.4155
12/13/2020 23:55:00,EST,N.Y.C.,61761,4496.3486
12/14/2020 00:00:00,EST,N.Y.C.,61761,4421.131
12/14/2020 00:05:00,EST,N.Y.C.,61761,4417.674
12/14/2020 00:10:00,EST,N.Y.C.,61761,4385.69
12/14/2020 00:15:00,EST,N.Y.C.,61761,4372.872
12/14/2020 00:20:00,EST,N.Y.C.,61761,4354.183
12/14/2020 00:25:00,EST,N.Y.C.,61761,4340.9854
12/14/2020 00:30:00,EST,N.Y.C.,61761,4327.799
12/14/2020 00:35:00,EST,N.Y.C.,61761,4340.3955
12/14/2020 00:40:00,EST,N.Y.C.,61761,4298.8945
12/14/2020 00:45:00,EST,N.Y.C.,61761,4296.9004
12/14/2020 00:50:00,EST,N.Y.C.,61761,4284.124
12/14/2020 00:55:00,EST,N.Y.C.,61761,4258.041
12/14/2020 01:00:00,EST,N.Y.C.,61761,4239.7983
12/14/2020 01:05:00,EST,N.Y.C.,61761,4218.0146
12/14/2020 01:10:00,EST,N.Y.C.,61761,4225.7334
12/14/2020 01:15:00,EST,N.Y.C.,61761,4180.7505
12/14/2020 01:20:00,EST,N.Y.C.,61761,4192.2397
12/14/2020 01:25:00,EST,N.Y.C.,61761,4193.24
12/14/2020 01:30:00,EST,N.Y.C.,61761,4169.926
12/14/2020 01:35:00,EST,N.Y.C.,61761,4179.6846
12/14/2020 01:40:00,EST,N.Y.C.,61761,4177.978
12/14/2020 01:45:00,EST,N.Y.C.,61761,4151.3276
12/14/2020 01:50:00,EST,N.Y.C.,61761,4152.79
12/14/2020 01:55:00,EST,N.Y.C.,61761,4124.5674
12/14/2020 02:00:00,EST,N.Y.C.,61761,4108.962
12/14/2020 02:05:00,EST,N.Y.C.,61761,4107.1255
12/14/2020 02:10:00,EST,N.Y.C.,61761,4126.551
12/14/2020 02:15:00,EST,N.Y.C.,61761,4107.5254
12/14/2020 02:20:00,EST,N.Y.C.,61761,4085.4482
12/14/2020 02:25:00,EST,N.Y.C.,61761,4068.9746
12/14/2020 02:30:00,EST,N.Y.C.,61761,4067.0127
12/14/2020 02:35:00,EST,N.Y.C.,61761,4041.8276
12/14/2020 02:40:00,EST,N.Y.C.,61761,4049.7676
12/14/2020 02:45:00,EST,N.Y.C.,61761,4046.184
12/14/2020 02:50:00,EST,N.Y.C.,61761,4033.6367
12/14/2020 02:55:00,EST,N.Y.C.,61761,4024.8574
12/14/2020 03:00:00,EST,N.Y.C.,61761,4037.164
12/14/2020 03:05:00,EST,N.Y.C.,61761,4006.9744
12/14/2020 03:10:00,EST,N.Y.C.,61761,4014.019
12/14/2020 03:15:00,EST,N.Y.C.,61761,4039.0742
12/14/2020 03:20:00,EST,N.Y.C.,61761,4020.499
12/14/2020 03:25:00,EST,N.Y.C.,61761,4021.578
12/14/2020 03:30:00,EST,N.Y.C.,61761,4030.365
12/14/2020 03:35:00,EST,N.Y.C.,61761,4036.773
12/14/2020 03:40:00,EST,N.Y.C.,61761,4027.2227
12/14/2020 03:45:00,EST,N.Y.C.,61761,4019.144
12/14/2020 03:50:00,EST,N.Y.C.,61761,4026.0342
12/14/2020 03:55:00,EST,N.Y.C.,61761,4003.9888
12/14/2020 04:00:00,EST,N.Y.C.,61761,4014.0576
12/14/2020 04:05:00,EST,N.Y.C.,61761,4012.5586
12/14/2020 04:10:00,EST,N.Y.C.,61761,4015.23
12/14/2020 04:15:00,EST,N.Y.C.,61761,4041.2842
12/14/2020 04:20:00,EST,N.Y.C.,61761,4041.7056
12/14/2020 04:25:00,EST,N.Y.C.,61761,4041.731
12/14/2020 04:30:00,EST,N.Y.C.,61761,4042.7754
12/14/2020 04:35:00,EST,N.Y.C.,61761,4062.998
12/14/2020 04:40:00,EST,N.Y.C.,61761,4056.677
12/14/2020 04:45:00,EST,N.Y.C.,61761,4033.6338
12/14/2020 04:50:00,EST,N.Y.C.,61761,4083.627
12/14/2020 04:55:00,EST,N.Y.C.,61761,4082.5132
12/14/2020 05:00:00,EST,N.Y.C.,61761,4081.1077
12/14/2020 05:05:00,EST,N.Y.C.,61761,4104.163
12/14/2020 05:10:00,EST,N.Y.C.,61761,4145.079
12/14/2020 05:15:00,EST,N.Y.C.,61761,4189.562
12/14/2020 05:20:00,EST,N.Y.C.,61761,4182.7876
12/14/2020 05:25:00,EST,N.Y.C.,61761,4215.591
12/14/2020 05:30:00,EST,N.Y.C.,61761,4222.8745
12/14/2020 05:35:00,EST,N.Y.C.,61761,4249.1143
12/14/2020 05:40:00,EST,N.Y.C.,61761,4263.9736
12/14/2020 05:45:00,EST,N.Y.C.,61761,4283.4287
12/14/2020 05:50:00,EST,N.Y.C.,61761,4341.45
12/14/2020 05:55:00,EST,N.Y.C.,61761,4346.021
12/14/2020 06:00:00,EST,N.Y.C.,61761,4374.3564
12/14/2020 06:05:00,EST,N.Y.C.,61761,4405.5576
12/14/2020 06:10:00,EST,N.Y.C.,61761,4478.4443
12/14/2020 06:15:00,EST,N.Y.C.,61761,4516.3813
12/14/2020 06:20:00,EST,N.Y.C.,61761,4543.9375
12/14/2020 06:25:00,EST,N.Y.C.,61761,4611.858
12/14/2020 06:30:00,EST,N.Y.C.,61761,4631.498
12/14/2020 06:35:00,EST,N.Y.C.,61761,4643.986
12/14/2020 06:40:00,EST,N.Y.C.,61761,4654.129
12/14/2020 06:45:00,EST,N.Y.C.,61761,4687.538
12/14/2020 06:50:00,EST,N.Y.C.,61761,4737.9043
12/14/2020 06:55:00,EST,N.Y.C.,61761,4758.6064
12/14/2020 07:00:00,EST,N.Y.C.,61761,4793.2256
12/14/2020 07:05:00,EST,N.Y.C.,61761,4864.1973
12/14/2020 07:10:00,EST,N.Y.C.,61761,4883.492
12/14/2020 07:15:00,EST,N.Y.C.,61761,4923.6978
12/14/2020 07:20:00,EST,N.Y.C.,61761,4979.9453
12/14/2020 07:25:00,EST,N.Y.C.,61761,5027.2383
12/14/2020 07:30:00,EST,N.Y.C.,61761,5033.1025
12/14/2020 07:35:00,EST,N.Y.C.,61761,5062.592
12/14/2020 07:40:00,EST,N.Y.C.,61761,5135.336
12/14/2020 07:45:00,EST,N.Y.C.,61761,5138.798
12/14/2020 07:50:00,EST,N.Y.C.,61761,5170.968
12/14/2020 07:55:00,EST,N.Y.C.,61761,5207.039
12/14/2020 08:00:00,EST,N.Y.C.,61761,5264.289
12/14/2020 08:05:00,EST,N.Y.C.,61761,5260.5605
12/14/2020 08:10:00,EST,N.Y.C.,61761,5294.8613
12/14/2020 08:15:00,EST,N.Y.C.,61761,5361.3223
12/14/2020 08:20:00,EST,N.Y.C.,61761,5390.5815
12/14/2020 08:25:00,EST,N.Y.C.,61761,5427.181
12/14/2020 08:30:00,EST,N.Y.C.,61761,5472.8643
12/14/2020 08:35:00,EST,N.Y.C.,61761,5481.836
12/14/2020 08:40:00,EST,N.Y.C.,61761,5467.8135
12/14/2020 08:45:00,EST,N.Y.C.,61761,5513.8438
12/14/2020 08:50:00,EST,N.Y.C.,61761,5575.5664
12/14/2020 08:55:00,EST,N.Y.C.,61761,5547.0625
12/14/2020 09:00:00,EST,N.Y.C.,61761,5569.478
12/14/2020 09:05:00,EST,N.Y.C.,61761,5618.543
12/14/2020 09:10:00,EST,N.Y.C.,61761,5630.997
12/14/2020 09:15:00,EST,N.Y.C.,61761,5638.8564
12/14/2020 09:20:00,EST,N.Y.C.,61761,5631.3154
12/14/2020 09:25:00,EST,N.Y.C.,61761,5656.456
12/14/2020 09:30:00,EST,N.Y.C.,61761,5681.001
12/14/2020 09:35:00,EST,N.Y.C.,61761,5692.6826
12/14/2020 09:40:00,EST,N.Y.C.,61761,5715.132
12/14/2020 09:45:00,EST,N.Y.C.,61761,5718.8145
12/14/2020 09:50:00,EST,N.Y.C.,61761,5747.092
12/14/2020 09:55:00,EST,N.Y.C.,61761,5750.5156
12/14/2020 10:00:00,EST,N.Y.C.,61761,5756.258
12/14/2020 10:05:00,EST,N.Y.C.,61761,5777.0557
12/14/2020 10:10:00,EST,N.Y.C.,61761,5752.9033
12/14/2020 10:15:00,EST,N.Y.C.,61761,5768.2305
12/14/2020 10:20:00,EST,N.Y.C.,61761,5810.198
12/14/2020 10:25:00,EST,N.Y.C.,61761,5765.9795
12/14/2020 10:30:00,EST,N.Y.C.,61761,5802.886
12/14/2020 10:35:00,EST,N.Y.C.,61761,5835.183
12/14/2020 10:40:00,EST,N.Y.C.,61761,5834.6543
12/14/2020 10:45:00,EST,N.Y.C.,61761,5837.225
12/14/2020 10:50:00,EST,N.Y.C.,61761,5869.4375
12/14/2020 10:55:00,EST,N.Y.C.,61761,5831.635
12/14/2020 11:00:00,EST,N.Y.C.,61761,5838.7324
12/14/2020 11:05:00,EST,N.Y.C.,61761,5837.1836
12/14/2020 11:10:00,EST,N.Y.C.,61761,5827.547
12/14/2020 11:15:00,EST,N.Y.C.,61761,5855.727
12/14/2020 11:20:00,EST,N.Y.C.,61761,5843.2275
12/14/2020 11:25:00,EST,N.Y.C.,61761,5882.7314
12/14/2020 11:30:00,EST,N.Y.C.,61761,5875.7793
12/14/2020 11:35:00,EST,N.Y.C.,61761,5904.0273
12/14/2020 11:40:00,EST,N.Y.C.,61761,5899.0527
12/14/2020 11:45:00,EST,N.Y.C.,61761,5906.99
12/14/2020 11:50:00,EST,N.Y.C.,61761,5925.0146
12/14/2020 11:55:00,EST,N.Y.C.,61761,5948.5723
12/14/2020 12:00:00,EST,N.Y.C.,61761,5958.478
12/14/2020 12:05:00,EST,N.Y.C.,61761,5927.7466
12/14/2020 12:10:00,EST,N.Y.C.,61761,5959.2207
12/14/2020 12:15:00,EST,N.Y.C.,61761,5936.504
12/14/2020 12:20:00,EST,N.Y.C.,61761,5939.125
12/14/2020 12:25:00,EST,N.Y.C.,61761,5958.4375
12/14/2020 12:30:00,EST,N.Y.C.,61761,5954.6504
12/14/2020 12:35:00,EST,N.Y.C.,61761,5971.118
12/14/2020 12:40:00,EST,N.Y.C.,61761,5951.023
12/14/2020 12:45:00,EST,N.Y.C.,61761,5979.8667
12/14/2020 12:50:00,EST,N.Y.C.,61761,5993.1934
12/14/2020 12:55:00,EST,N.Y.C.,61761,5983.212
12/14/2020 13:00:00,EST,N.Y.C.,61761,5999.1943
12/14/2020 13:05:00,EST,N.Y.C.,61761,6004.342
12/14/2020 13:10:00,EST,N.Y.C.,61761,6010.891
12/14/2020 13:15:00,EST,N.Y.C.,61761,6008.7715
12/14/2020 13:20:00,EST,N.Y.C.,61761,6002.75
12/14/2020 13:25:00,EST,N.Y.C.,61761,6035.6045
12/14/2020 13:30:00,EST,N.Y.C.,61761,6000.9863
12/14/2020 13:35:00,EST,N.Y.C.,61761,6004.5566
12/14/2020 13:40:00,EST,N.Y.C.,61761,6001.1143
12/14/2020 13:45:00,EST,N.Y.C.,61761,6005.4795
12/14/2020 13:50:00,EST,N.Y.C.,61761,6017.8677
12/14/2020 13:55:00,EST,N.Y.C.,61761,6008.2246
12/14/2020 14:00:00,EST,N.Y.C.,61761,5971.176
12/14/2020 14:05:00,EST,N.Y.C.,61761,6007.2754
12/14/2020 14:10:00,EST,N.Y.C.,61761,6000.952
12/14/2020 14:15:00,EST,N.Y.C.,61761,6012.843
12/14/2020 14:20:00,EST,N.Y.C.,61761,6015.5713
12/14/2020 14:25:00,EST,N.Y.C.,61761,6024.498
12/14/2020 14:30:00,EST,N.Y.C.,61761,5981.888
12/14/2020 14:35:00,EST,N.Y.C.,61761,5996.8555
12/14/2020 14:40:00,EST,N.Y.C.,61761,6019.1743
12/14/2020 14:45:00,EST,N.Y.C.,61761,6014.785
12/14/2020 14:50:00,EST,N.Y.C.,61761,6042.2056
12/14/2020 14:55:00,EST,N.Y.C.,61761,6016.0146
12/14/2020 15:00:00,EST,N.Y.C.,61761,6018.769
12/14/2020 15:05:00,EST,N.Y.C.,61761,6003.3306
12/14/2020 15:10:00,EST,N.Y.C.,61761,6062.199
12/14/2020 15:15:00,EST,N.Y.C.,61761,6012.29
12/14/2020 15:20:00,EST,N.Y.C.,61761,6012.3843
12/14/2020 15:25:00,EST,N.Y.C.,61761,6043.2666
12/14/2020 15:30:00,EST,N.Y.C.,61761,6026.923
12/14/2020 15:35:00,EST,N.Y.C.,61761,6045.293
12/14/2020 15:40:00,EST,N.Y.C.,61761,6029.9297
12/14/2020 15:45:00,EST,N.Y.C.,61761,6083.863
12/14/2020 15:50:00,EST,N.Y.C.,61761,6038.307
12/14/2020 15:55:00,EST,N.Y.C.,61761,6062.0293
12/14/2020 16:00:00,EST,N.Y.C.,61761,6095.7617
12/14/2020 16:05:00,EST,N.Y.C.,61761,6040.661
12/14/2020 16:10:00,EST,N.Y.C.,61761,6059.1523
12/14/2020 16:15:00,EST,N.Y.C.,61761,6072.202
12/14/2020 16:20:00,EST,N.Y.C.,61761,6053.353
12/14/2020 16:25:00,EST,N.Y.C.,61761,6100.7896
12/14/2020 16:30:00,EST,N.Y.C.,61761,6158.751
12/14/2020 16:35:00,EST,N.Y.C.,61761,6121.1514
12/14/2020 16:40:00,EST,N.Y.C.,61761,6148.9277
12/14/2020 16:45:00,EST,N.Y.C.,61761,6138.7197
12/14/2020 16:50:00,EST,N.Y.C.,61761,6197.6885
12/14/2020 16:55:00,EST,N.Y.C.,61761,6214.5986
12/14/2020 17:00:00,EST,N.Y.C.,61761,6211.2285
12/14/2020 17:05:00,EST,N.Y.C.,61761,6213.622
12/14/2020 17:10:00,EST,N.Y.C.,61761,6204.1465
12/14/2020 17:15:00,EST,N.Y.C.,61761,6224.4844
12/14/2020 17:20:00,EST,N.Y.C.,61761,6221.962
12/14/2020 17:25:00,EST,N.Y.C.,61761,6186.2554
12/14/2020 17:30:00,EST,N.Y.C.,61761,6236.9395
12/14/2020 17:35:00,EST,N.Y.C.,61761,6238.6904
12/14/2020 17:40:00,EST,N.Y.C.,61761,6244.8804
12/14/2020 17:45:00,EST,N.Y.C.,61761,6231.9443
12/14/2020 17:50:00,EST,N.Y.C.,61761,6244.366
12/14/2020 17:55:00,EST,N.Y.C.,61761,6229.0186
12/14/2020 18:00:00,EST,N.Y.C.,61761,6233.7095
12/14/2020 18:05:00,EST,N.Y.C.,61761,6227.089
12/14/2020 18:10:00,EST,N.Y.C.,61761,6173.809
12/14/2020 18:15:00,EST,N.Y.C.,61761,6151.6377
12/14/2020 18:20:00,EST,N.Y.C.,61761,6112.5635
12/14/2020 18:25:00,EST,N.Y.C.,61761,6137.7266
12/14/2020 18:30:00,EST,N.Y.C.,61761,6111.3936
12/14/2020 18:35:00,EST,N.Y.C.,61761,6101.218
12/14/2020 18:40:00,EST,N.Y.C.,61761,6100.17
12/14/2020 18:45:00,EST,N.Y.C.,61761,6069.4688
12/14/2020 18:50:00,EST,N.Y.C.,61761,6058.083
12/14/2020 18:55:00,EST,N.Y.C.,61761,6077.4834
12/14/2020 19:00:00,EST,N.Y.C.,61761,6052.412
12/14/2020 19:04:54,EST,N.Y.C.,61761,6033.757
12/14/2020 19:05:00,EST,N.Y.C.,61761,5998.1694
12/14/2020 19:06:18,EST,N.Y.C.,61761,5985.9023
12/14/2020 19:10:00,EST,N.Y.C.,61761,6006.2334
12/14/2020 19:15:00,EST,N.Y.C.,61761,5990.0176
12/14/2020 19:20:00,EST,N.Y.C.,61761,5965.751
12/14/2020 19:25:00,EST,N.Y.C.,61761,5941.6455
12/14/2020 19:30:00,EST,N.Y.C.,61761,5933.825
12/14/2020 19:35:00,EST,N.Y.C.,61761,5951.9243
12/14/2020 19:40:00,EST,N.Y.C.,61761,5918.241
12/14/2020 19:45:00,EST,N.Y.C.,61761,5916.019
12/14/2020 19:50:00,EST,N.Y.C.,61761,5914.9814
12/14/2020 19:55:00,EST,N.Y.C.,61761,5905.0107
12/14/2020 20:00:00,EST,N.Y.C.,61761,5880.8037
12/14/2020 20:05:00,EST,N.Y.C.,61761,5843.907
12/14/2020 20:10:00,EST,N.Y.C.,61761,5810.1787
12/14/2020 20:15:00,EST,N.Y.C.,61761,5796.4863
12/14/2020 20:20:00,EST,N.Y.C.,61761,5750.2324
12/14/2020 20:25:00,EST,N.Y.C.,61761,5773.999
12/14/2020 20:30:00,EST,N.Y.C.,61761,5749.2793
12/14/2020 20:35:00,EST,N.Y.C.,61761,5715.5317
12/14/2020 20:40:00,EST,N.Y.C.,61761,5698.0303
12/14/2020 20:45:00,EST,N.Y.C.,61761,5683.0107
12/14/2020 20:50:00,EST,N.Y.C.,61761,5668.6514
12/14/2020 20:55:00,EST,N.Y.C.,61761,5641.4785
12/14/2020 21:00:00,EST,N.Y.C.,61761,5631.465
12/14/2020 21:05:00,EST,N.Y.C.,61761,5644.0234
12/14/2020 21:10:00,EST,N.Y.C.,61761,5605.6074
12/14/2020 21:15:00,EST,N.Y.C.,61761,5562.4883
12/14/2020 21:20:00,EST,N.Y.C.,61761,5582.864
12/14/2020 21:25:00,EST,N.Y.C.,61761,5519.5947
12/14/2020 21:30:00,EST,N.Y.C.,61761,5510.2236
12/14/2020 21:35:00,EST,N.Y.C.,61761,5507.024
12/14/2020 21:40:00,EST,N.Y.C.,61761,5497.6504
12/14/2020 21:45:00,EST,N.Y.C.,61761,5471.609
12/14/2020 21:50:00,EST,N.Y.C.,61761,5465.6304
12/14/2020 21:55:00,EST,N.Y.C.,61761,5449.166
12/14/2020 22:00:00,EST,N.Y.C.,61761,5426.323
12/14/2020 22:05:00,EST,N.Y.C.,61761,5395.144
12/14/2020 22:10:00,EST,N.Y.C.,61761,5336.453
12/14/2020 22:15:00,EST,N.Y.C.,61761,5315.855
12/14/2020 22:20:00,EST,N.Y.C.,61761,5296.4883
12/14/2020 22:25:00,EST,N.Y.C.,61761,5273.899
12/14/2020 22:30:00,EST,N.Y.C.,61761,5257.413
12/14/2020 22:35:00,EST,N.Y.C.,61761,5230.704
12/14/2020 22:40:00,EST,N.Y.C.,61761,5225.0303
12/14/2020 22:45:00,EST,N.Y.C.,61761,5200.7275
12/14/2020 22:50:00,EST,N.Y.C.,61761,5173.853
12/14/2020 22:55:00,EST,N.Y.C.,61761,5136.9893
12/14/2020 23:00:00,EST,N.Y.C.,61761,5105.918
12/14/2020 23:05:00,EST,N.Y.C.,61761,5082.529
12/14/2020 23:10:00,EST,N.Y.C.,61761,5058.682
12/14/2020 23:15:00,EST,N.Y.C.,61761,5019.01
12/14/2020 23:20:00,EST,N.Y.C.,61761,5005.808
12/14/2020 23:25:00,EST,N.Y.C.,61761,4959.26
12/14/2020 23:30:00,EST,N.Y.C.,61761,4945.144
12/14/2020 23:35:00,EST,N.Y.C.,61761,4910.837
12/14/2020 23:40:00,EST,N.Y.C.,61761,4865.8247
12/14/2020 23:45:00,EST,N.Y.C.,61761,4868.6123
12/14/2020 23:50:00,EST,N.Y.C.,61761,4834.442
12/14/2020 23:55:00,EST,N.Y.C.,61761,4827.419
12/15/2020 00:00:00,EST,N.Y.C.,61761,4803.1914
12/15/2020 00:05:00,EST,N.Y.C.,61761,4773.1094
12/15/2020 00:10:00,EST,N.Y.C.,61761,4725.6523
12/15/2020 00:15:00,EST,N.Y.C.,61761,4722.7524
12/15/2020 00:20:00,EST,N.Y.C.,61761,4697.399
12/15/2020 00:25:00,EST,N.Y.C.,61761,4671.6455
12/15/2020 00:30:00,EST,N.Y.C.,61761,4661.7676
12/15/2020 00:35:00,EST,N.Y.C.,61761,4640.1855
12/15/2020 00:40:00,EST,N.Y.C.,61761,4653.6094
12/15/2020 00:45:00,EST,N.Y.C.,61761,4599.8994
12/15/2020 00:50:00,EST,N.Y.C.,61761,4620.2383
12/15/2020 00:55:00,EST,N.Y.C.,61761,4573.549
12/15/2020 01:00:00,EST,N.Y.C.,61761,4565.2324
12/15/2020 01:05:00,EST,N.Y.C.,61761,4542.0264
12/15/2020 01:10:00,EST,N.Y.C.,61761,4532.9824
12/15/2020 01:15:00,EST,N.Y.C.,61761,4516.4873
12/15/2020 01:20:00,EST,N.Y.C.,61761,4508.302
12/15/2020 01:25:00,EST,N.Y.C.,61761,4480.393
12/15/2020 01:30:00,EST,N.Y.C.,61761,4501.5654
12/15/2020 01:35:00,EST,N.Y.C.,61761,4449.842
12/15/2020 01:40:00,EST,N.Y.C.,61761,4439.3535
12/15/2020 01:45:00,EST,N.Y.C.,61761,4424.625
12/15/2020 01:50:00,EST,N.Y.C.,61761,4449.4277
12/15/2020 01:55:00,EST,N.Y.C.,61761,4437.2285
12/15/2020 02:00:00,EST,N.Y.C.,61761,4418.9775
12/15/2020 02:05:00,EST,N.Y.C.,61761,4390.9795
12/15/2020 02:10:00,EST,N.Y.C.,61761,4421.491
12/15/2020 02:15:00,EST,N.Y.C.,61761,4403.6724
12/15/2020 02:20:00,EST,N.Y.C.,61761,4380.214
12/15/2020 02:25:00,EST,N.Y.C.,61761,4379.255
12/15/2020 02:30:00,EST,N.Y.C.,61761,4359.748
12/15/2020 02:35:00,EST,N.Y.C.,61761,4362.619
12/15/2020 02:40:00,EST,N.Y.C.,61761,4356.044
12/15/2020 02:45:00,EST,N.Y.C.,61761,4354.7275
12/15/2020 02:50:00,EST,N.Y.C.,61761,4352.15
12/15/2020 02:55:00,EST,N.Y.C.,61761,4328.4854
12/15/2020 03:00:00,EST,N.Y.C.,61761,4336.2856
12/15/2020 03:05:00,EST,N.Y.C.,61761,4327.3447
12/15/2020 03:10:00,EST,N.Y.C.,61761,4323.5557
